awsOrigin,domain,state,lat,lng,locationVerified,httpResponseCode,contentLength,facebookUrl,siteName,twitterUsername,itunesAppStoreUrl,twitterAccountCreatedAt,twitterUserId,twitterFollowers,twitterFollowing,twitterTweets,siteOperator,twitterSuspended
3.82.80.110,stjoebentonharbor.com,MI,42.09,-86.49,0,200,73134,https://business.facebook.com/St-Joe-Benton-Harbor-News-107715530622760/?business_id=898179107217559,St. Joe-Benton Harbor News,,,,,,,,Metric Media,
34.236.176.60,sturgiscoldwaternews.com,MI,41.8,-85.41,0,200,75850,https://business.facebook.com/Sturgis-Coldwater-News-104885500909554/?business_id=898179107217559,Sturgis-Coldwater News,,,,,,,,Metric Media,
3.82.80.110,swindiananews.com,IN,40.27,-86.13,0,200,-1,https://www.facebook.com/SW-Indiana-News-115106446845437/,SW Indiana News,,,,,,,,Metric Media,
3.82.80.110,swwisconsinnews.com,WI,43.78,-88.79,0,200,-1,https://www.facebook.com/SW-Wisconsin-News-112202160440258/,SW Wisconsin News,,,,,,,,Metric Media,
34.236.176.60,theregionnews.com,IN,37.26,-95.31,0,200,-1,,The Region News,,,,,,,,Metric Media,
34.236.176.60,thesconi.com,WI,43.04,-87.92,0,200,-1,https://www.facebook.com/The-Sconi-103902317946785/,The Sconi,,,,,,,,Metric Media,
34.236.176.60,thumbreporter.com,MI,43.49,-83.4,0,200,74718,https://business.facebook.com/Thumb-Reporter-108682560526571/?business_id=898179107217559,Thumb Reporter,,,,,,,,Metric Media,
34.236.176.60,toledoreporter.com,OH,41.65,-83.54,0,200,-1,https://www.facebook.com/Toledo-Reporter-103514874752198/,Toledo Reporter,,,,,,,,Metric Media,
3.82.80.110,tricitysun.com,MI,43.6,-84.18,0,200,78223,https://business.facebook.com/Tri-City-Sun-109273330467110/?business_id=898179107217559,Tri-City Sun,,,,,,,,Metric Media,
34.236.176.60,triconews.com,OH,40.08,-83.55,0,200,-1,https://www.facebook.com/Tri-County-News-103623858061082/,Tri County News,,,,,,,,Metric Media,
34.236.176.60,trumballnews.com,OH,41.31,-80.72,0,200,-1,https://www.facebook.com/Trumball-News-106473241103270/?ref=search&amp;__tn__=%2Cd%2CP-R&amp;eid=ARDcurq9bnrehZboIUvb3Dde6c-xI-HOiQkA2Cs6ELTz1KYx4BI_z0KkP_SfJLkFZqrAE0CPT-dL6LTh,Trumball News,,,,,,,,Metric Media,
34.236.176.60,tuscarawasnews.com,OH,40.39,-81.41,0,200,63356,https://www.facebook.com/Tuscarawas-News-110543470692816/,Tuscarawas News,,,,,,,,Metric Media,
3.82.80.110,upgazette.com,MI,46.54,-87.4,0,200,77642,https://business.facebook.com/UP-Gazette-117321146322386/?business_id=898179107217559,UP Gazette,,,,,,,,Metric Media,
34.236.176.60,vacationlandtimes.com,OH,41.42,-82.72,0,200,65300,https://www.facebook.com/Vacationland-Times-109537964127895/,Vacationland Times,,,,,,,,Metric Media,
34.236.176.60,warrenclintonnews.com,OH,40.93,-81.63,0,200,-1,https://www.facebook.com/Warren-Clinton-News-110850490661307/,Warren-Clinton News,,,,,,,,Metric Media,
3.82.80.110,warrensun.com,MI,42.51,-83.01,0,200,74233,https://business.facebook.com/The-Warren-Sun-110015123724499/?business_id=898179107217559,The Warren Sun,,,,,,,,Metric Media,
34.236.176.60,washingtoncotimes.com,WI,43.39,-88.25,0,200,-1,,Washington County News,,,,,,,,Metric Media,
34.236.176.60,waterfordtoday.com,MI,42.69,-83.41,0,200,78990,https://business.facebook.com/Waterford-Today-117537322966727/?business_id=898179107217559,Waterford Today,,,,,,,,Metric Media,
3.82.80.110,waukeshatimes.com,WI,43.01,-88.32,0,200,-1,,Waukesha County News,,,,,,,,Metric Media,
3.82.80.110,waynecountytoday.com,OH,40.76,-81.95,0,200,66038,https://www.facebook.com/Wayne-County-Today-100703758293082/,Wayne County Today,,,,,,,,Metric Media,
34.236.176.60,wcindiananews.com,IN,40.27,-86.13,0,200,-1,https://www.facebook.com/WC-Indiana-News-109744534053553/,WC Indiana News,,,,,,,,Metric Media,
3.82.80.110,wcmichigannews.com,MI,43.62,-84.77,0,200,77800,https://business.facebook.com/West-Central-Michigan-News-112859156772301/?business_id=898179107217559,West Central Michigan News,,,,,,,,Metric Media,
3.82.80.110,wcwisconsinnews.com,WI,43.78,-88.79,0,200,-1,https://www.facebook.com/WC-Wisconsin-News-108810127448878/,WC Wisconsin News,,,,,,,,Metric Media,
3.82.80.110,westclevelandnews.com,OH,41.5,-81.69,0,200,-1,https://www.facebook.com/West-Cleveland-News-112416357105925/,West Cleveland News,,,,,,,,Metric Media,
3.82.80.110,westernwaynetoday.com,MI,42.29,-83.31,0,200,75267,https://business.facebook.com/Western-Wayne-Today-105039360886409/?business_id=898179107217559,Western Wayne Today,,,,,,,,Metric Media,
34.236.176.60,westhamiltonnews.com,OH,39.4,-84.56,0,200,60607,https://www.facebook.com/West-Hamilton-News-113393310340352/,West Hamilton News,,,,,,,,Metric Media,
34.236.176.60,westindynews.com,IN,39.77,-86.16,0,200,-1,https://www.facebook.com/West-Indy-News-111696763856463/,West Indy News,,,,,,,,Metric Media,
3.82.80.110,westlucasnews.com,OH,40.71,-82.42,0,200,-1,https://www.facebook.com/West-Lucas-News-104435914581229/,West Lucas News,,,,,,,,Metric Media,
3.82.80.110,weststarknews.com,OH,40.87,-81.25,0,200,-1,https://www.facebook.com/West-Stark-News-106818874339689/,West Stark News,,,,,,,,Metric Media,
3.82.80.110,whitewatertimes.com,WI,42.83,-88.73,0,200,53140,https://www.facebook.com/Whitewater-Times-109601100702599/,Whitewater Times,,,,,,,,Metric Media,
3.82.80.110,youngstowntimes.com,OH,41.1,-80.65,0,200,-1,https://www.facebook.com/Youngstown-Times-108264117526786/,Youngstown Times,,,,,,,,Metric Media,
3.82.80.110,abqtimes.com,NM,35.08,-106.65,0,200,66494,https://www.facebook.com/ABQ-Times-116580683080998/,ABQ Times,,,,,,,,Metric Media,
34.236.176.60,adamscountytimes.com,CO,39.84,-104.19,0,200,53155,https://www.facebook.com/Adams-County-Times-103317064680512/,Adams County Times,,,,,,,,Metric Media,
3.82.80.110,adareporter.com,ID,43.48,-116.24,0,200,-1,https://www.facebook.com/Ada-Reporter-102624894771562/,Ada Reporter,,,,,,,,Metric Media,
34.236.176.60,beehivestatenews.com,UT,40.76,-111.89,0,200,-1,,Beehive State News,,,,,,,,Metric Media,
34.236.176.60,bigskytimes.com,MT,45.26,-111.31,0,200,-1,https://www.facebook.com/Big-Sky-Times-101042667988813/,Big Sky Times,,,,,,,,Metric Media,
3.82.80.110,boisecitywire.com,ID,43.62,-116.2,0,200,58145,https://www.facebook.com/Boise-City-Wire-106011994428434/,Boise City Wire,,,,,,,,Metric Media,
34.236.176.60,boulderleader.com,CO,40.01,-105.27,0,200,58595,https://www.facebook.com/Boulder-Leader-109595854034089/,Boulder Leader,,,,,,,,Metric Media,
34.236.176.60,cdareporter.com,ID,47.67,-116.78,0,200,55162,https://www.facebook.com/CDA-Reporter-105567237807678/,CDA Reporter,,,,,,,,Metric Media,
34.236.176.60,centennialstatenews.com,CO,39.55,-105.78,0,200,53403,https://www.facebook.com/Centennial-State-News-105928717748894/,Centennial State News,,,,,,,,Metric Media,
34.236.176.60,centralcoloradonews.com,CO,39.55,-105.78,0,200,58626,https://www.facebook.com/Central-Colorado-News-112522030415015/,Central Colorado News,,,,,,,,Metric Media,
34.236.176.60,centralidahotimes.com,ID,44.07,-114.74,0,200,55082,https://www.facebook.com/Central-Idaho-Times-106923951003513/,Central Idaho Times,,,,,,,,Metric Media,
3.82.80.110,centralmontanatimes.com,MT,46.88,-110.36,0,200,59584,https://www.facebook.com/Central-Montana-Times-104433430978464/,Central Montana Times,,,,,,,,Metric Media,
3.82.80.110,centralutahnews.com,UT,39.32,-111.09,0,200,45084,,Central Utah News,,,,,,,,Metric Media,
34.236.176.60,centralwynews.com,WY,43.08,-107.29,0,200,-1,https://www.facebook.com/Central-Wyoming-News-112473163746610/,Central Wyoming News,,,,,,,,Metric Media,
34.236.176.60,coconinonews.com,AZ,35.66,-111.48,0,200,-1,https://www.facebook.com/Coconino-News-106875424063358/,Coconino News,,,,,,,,Metric Media,
3.82.80.110,davistimes.com,UT,40.96,-112.1,1,200,-1,https://www.facebook.com/Davis-Times-110440343956562/,Davis Times,,,,,,,,Metric Media,
34.236.176.60,denvercitywire.com,CO,39.74,-104.99,0,200,57128,https://www.facebook.com/Denver-City-Wire-109083597429096/,Denver City Wire,,,,,,,,Metric Media,
34.236.176.60,eaglevalleytimes.com,NV,37.98,-114.22,0,200,-1,https://www.facebook.com/Eagle-Valley-Times-106398414468004,Eagle Valley Times,,,,,,,,Metric Media,
3.82.80.110,eastarapahoenews.com,CO,39.62,-104.33,0,200,-1,https://www.facebook.com/East-Arapahoe-News-106240247717001/,East Arapahoe News,,,,,,,,Metric Media,
34.236.176.60,eastarizonanews.com,AZ,34.05,-111.09,0,200,-1,https://www.facebook.com/East-Arizona-News-107421190674893/,East Arizona News,,,,,,,,Metric Media,
34.236.176.60,eastidahotimes.com,ID,44.07,-114.74,0,200,-1,https://www.facebook.com/East-Idaho-Times-106660057696538/,East Idaho Times,,,,,,,,Metric Media,
34.236.176.60,eastnewmexiconews.com,NM,34.52,-105.87,0,200,64192,https://www.facebook.com/East-New-Mexico-News-110831350325769/,East New Mexico News,,,,,,,,Metric Media,
3.82.80.110,eastslcnews.com,UT,40.76,-111.89,0,200,48369,https://www.facebook.com/East-SLC-News-100622451620084/,East SLC News,,,,,,,,Metric Media,
34.236.176.60,enchantmentstatenews.com,NM,35.35,-106.61,0,200,61915,https://www.facebook.com/Enchantment-State-News-104592640953650/,Enchantment State News,,,,,,,,Metric Media,
34.236.176.60,equalitystatenews.com,WY,43.08,-107.29,0,200,-1,https://www.facebook.com/Equality-State-News-106255007707788/,Equality State News,,,,,,,,Metric Media,
34.236.176.60,gemstatewire.com,ID,44.07,-114.74,0,200,-1,https://www.facebook.com/Gem-State-Wire-110910743933124/,Gem State Wire,,,,,,,,Metric Media,
34.236.176.60,glaciercountrynews.com,MT,46.92,-114.06,0,200,-1,https://www.facebook.com/Glacier-County-News-111596100255900/,Glacier Country News,,,,,,,,Metric Media,
34.236.176.60,grandcanyontimes.com,AZ,36.05,-112.14,0,200,70306,https://www.facebook.com/Grand-Canyon-Times-103936177693945/,Grand Canyon Times,,,,,,,,Metric Media,
3.82.80.110,grandjunctiontimes.com,CO,39.06,-108.55,0,200,62573,https://www.facebook.com/Grand-Junction-Times-108722274133013/,Grand Junction Times,,,,,,,,Metric Media,
3.82.80.110,larimernews.com,CO,40.7,-105.59,0,200,57585,https://www.facebook.com/Larimer-News-106630051011229/,Larimer News,,,,,,,,Metric Media,
34.236.176.60,lasvegasrecord.com,NV,36.17,-115.14,0,200,-1,https://www.facebook.com/Las-Vegas-City-Wire-105039077938939/,Las Vegas Record,,,,,,,,Metric Media,
34.236.176.60,magicvalleytimes.com,ID,42.68,-114.44,0,200,-1,https://www.facebook.com/Magic-Valley-Times-100927151609639/,Magic Valley Times,,,,,,,,Metric Media,
34.236.176.60,mohavetoday.com,AZ,35.21,-113.76,0,200,-1,https://www.facebook.com/Mohave-Today-106106917474658/,Mohave Today,,,,,,,,Metric Media,
34.236.176.60,necoloradonews.com,CO,39.55,-105.78,0,200,60626,https://www.facebook.com/NE-Colorado-News-112047673796427/,Ne Colorado News,,,,,,,,Metric Media,
34.236.176.60,nemontananews.com,MT,46.71,-111.96,0,200,62338,https://www.facebook.com/Northeast-Montana-News-100486024712531/,Northeast Montana News,,,,,,,,Metric Media,
3.82.80.110,nenewmexiconews.com,NM,34.52,-105.87,0,200,64789,,NE New Mexico News,,,,,,,,Metric Media,
3.82.80.110,nevalleytimes.com,AZ,32.39,-110.97,0,200,66213,https://www.facebook.com/NE-Valley-Times-102939384461230/,NE Valley Times,,,,,,,,Metric Media,
34.236.176.60,newyomingnews.com,WY,43.08,-107.29,0,200,48632,,NE Wyoming News,,,,,,,,Metric Media,
34.236.176.60,northidahotimes.com,ID,44.07,-114.74,0,200,-1,https://www.facebook.com/North-Idaho-Times-105013164529801/,North Idaho Times,,,,,,,,Metric Media,
3.82.80.110,northjeffconews.com,CO,39.58,-105.27,0,200,52977,https://www.facebook.com/North-Jefferson-County-News-111855673815541/,North Jefferson County News,,,,,,,,Metric Media,
34.236.176.60,northnevadanews.com,NV,38.8,-116.42,0,200,-1,https://www.facebook.com/North-Nevada-News-109176920854416//,North Nevada News,,,,,,,,Metric Media,
34.236.176.60,northpimanews.com,AZ,32.9,-109.83,0,200,-1,https://www.facebook.com/North-Pima-News-102790197809540/,North Pima News,,,,,,,,Metric Media,
34.236.176.60,northutahnews.com,UT,39.32,-111.09,0,200,-1,https://www.facebook.com/North-Utah-News-107925040878389/,North Utah News,,,,,,,,Metric Media,
34.236.176.60,northvegastimes.com,NV,36.17,-115.14,0,200,-1,https://www.facebook.com/North-Vegas-Times-103910234719924/,North Vegas Times,,,,,,,,Metric Media,
3.82.80.110,nwclarknews.com,NV,39.56,-119.48,0,200,-1,https://www.facebook.com/NW-Clark-News-104797554629913/,NW Clark News,,,,,,,,Metric Media,
3.82.80.110,nwmontananews.com,MT,46.88,-110.36,0,200,64427,https://www.facebook.com/Northwest-Montana-News-105852244168652/,Northwest Montana News,,,,,,,,Metric Media,
34.236.176.60,nwnewmexiconews.com,NM,34.52,-105.87,0,200,64873,https://www.facebook.com/NW-New-Mexico-News-102045554543817/,NW New Mexico News,,,,,,,,Metric Media,
34.236.176.60,nwvalleytimes.com,AZ,32.39,-110.97,0,200,67335,https://www.facebook.com/NW-Valley-Times-Arizona-116478283096686/,NW Valley Times,,,,,,,,Metric Media,
3.82.80.110,nwwyomingnews.com,WY,43.08,-107.29,0,200,-1,https://www.facebook.com/NW-Wyoming-News-105852764415662/,NW Wyoming News,,,,,,,,Metric Media,
34.236.176.60,phxreporter.com,AZ,33.45,-112.07,0,200,-1,https://www.facebook.com/PHX-Reporter-101826427907463/,PHX Reporter,,,,,,,,Metric Media,
34.236.176.60,pinaltoday.com,AZ,32.82,-111.28,0,200,68024,https://www.facebook.com/PHX-Reporter-101826427907463/,Pinal Today,,,,,,,,Metric Media,
34.236.176.60,pocatellotimes.com,ID,42.86,-112.45,0,200,-1,https://www.facebook.com/Pocatello-Times-111556923867831/,Pocatello Times,,,,,,,,Metric Media,
3.82.80.110,renoreporter.com,NV,39.53,-119.81,0,200,45241,https://www.facebook.com/Reno-Reporter-102410551538543/,Reno Reporter,,,,,,,,Metric Media,
34.236.176.60,sandovalnews.com,NM,35.6,-106.72,0,200,62337,https://www.facebook.com/Sandoval-News-100648184685090/?__tn__=%2Cd%2CP-R&amp;eid=ARAAoYrReC_N8khb3erlgFtJcth_SWPLZOYkqNir2I4wFkfwn29KHpCXIK2Y2vKT7WEFCC4ggyR2iiUe,Sandoval News,,,,,,,,Metric Media,
34.236.176.60,santafestandard.com,NM,35.69,-105.94,0,200,68553,https://www.facebook.com/Santa-Fe-Standard-103032787777531/,Santa Fe Standard,,,,,,,,Metric Media,
3.82.80.110,searizonanews.com,AZ,34.05,-111.09,0,200,-1,https://www.facebook.com/SE-Arizona-News-105278744161657/,SE Arizona News,,,,,,,,Metric Media,
34.236.176.60,secoloradonews.com,CO,39.55,-105.78,0,200,54407,https://www.facebook.com/SE-Colorado-News-111874757146901/,Se Colorado News,,,,,,,,Metric Media,
34.236.176.60,sedenvernews.com,CO,39.74,-104.99,0,200,56418,https://www.facebook.com/SE-Denver-News-106853260988359/,Se Denver News,,,,,,,,Metric Media,
3.82.80.110,semontananews.com,MT,45.77,-108.5,0,200,-1,https://www.facebook.com/Southeast-Montana-News-108673553883558/,Southeast Montana News,,,,,,,,Metric Media,
34.236.176.60,sevalleytimes.com,AZ,32.39,-110.97,0,200,-1,https://www.facebook.com/SE-Valley-Times-116771266400427/,SE Valley Times,,,,,,,,Metric Media,
3.82.80.110,sevegasnews.com,NV,36.17,-115.14,0,200,-1,https://www.facebook.com/SE-Vegas-News-105166607925485/,SE Vegas News,,,,,,,,Metric Media,
34.236.176.60,sewyomingnews.com,WY,43.08,-107.29,0,200,-1,https://www.facebook.com/SE-Wyoming-News-103146231356895/,SE Wyoming News,,,,,,,,Metric Media,
34.236.176.60,silverstatetimes.com,NV,38.8,-116.42,0,200,-1,https://www.facebook.com/Silver-State-Times-103220924789843//,Silver State Times,,,,,,,,Metric Media,
34.236.176.60,slctimes.com,UT,40.76,-111.89,0,200,50089,,SLC Times,,,,,,,,Metric Media,
34.236.176.60,southabqnews.com,NM,35.08,-106.65,0,200,66891,https://www.facebook.com/South-ABQ-News-116919636380317/?__tn__=%2Cd%2CP-R&amp;eid=ARA9WjQqMzRM3WKjJAIEmmfKXtX9qCGBzKevUBoKqOy-vrytwrQgZeX7-LWcN-jFRc1BLIBD0zgXRsfq,South ABQ News,,,,,,,,Metric Media,
3.82.80.110,southjeffconews.com,CO,39.58,-105.27,0,200,53822,https://www.facebook.com/South-Jefferson-County-News-105581774450507/,South Jefferson County News,,,,,,,,Metric Media,
3.82.80.110,southpimanews.com,AZ,32.9,-109.83,0,200,-1,https://www.facebook.com/South-Pima-News-115540836524090/,South Pima News,,,,,,,,Metric Media,
3.82.80.110,southutahnews.com,UT,39.32,-111.09,0,200,52055,https://www.facebook.com/South-Utah-News-100835954931583/,South Utah News,,,,,,,,Metric Media,
34.236.176.60,springstimes.com,CO,38.83,-104.82,0,200,59290,https://www.facebook.com/Springs-Times-102785884734798/,Springs Times,,,,,,,,Metric Media,
3.82.80.110,swarizonanews.com,AZ,34.05,-111.09,0,200,-1,https://www.facebook.com/SW-Arizona-News-105115704178015/,SW Arizona News,,,,,,,,Metric Media,
3.82.80.110,swcoloradonews.com,CO,39.55,-105.78,0,200,53738,https://www.facebook.com/SW-Colorado-News-100394394978470/,Sw Colorado News,,,,,,,,Metric Media,
3.82.80.110,swmontanatimes.com,MT,46.88,-110.36,0,200,-1,https://www.facebook.com/Southwest-Montana-News-100947377998569/,Southwest Montana News,,,,,,,,Metric Media,
3.82.80.110,swnewmexiconews.com,NM,34.52,-105.87,0,200,65789,https://www.facebook.com/SW-New-Mexico-News-105916734153460/,SW New Mexico News,,,,,,,,Metric Media,
34.236.176.60,swvalleytimes.com,AZ,32.39,-110.97,0,200,66241,https://www.facebook.com/SW-Valley-Times-101232994634302/,SW Valley Times,,,,,,,,Metric Media,
3.82.80.110,swvegasnews.com,NV,36.17,-115.14,0,200,-1,https://www.facebook.com/SW-Vegas-News-110619737371909/,SW Vegas News,,,,,,,,Metric Media,
3.82.80.110,swwyomingnews.com,WY,43.08,-107.29,0,200,-1,https://www.facebook.com/SW-Wyoming-News-107631030901945/,SW Wyoming News,,,,,,,,Metric Media,
3.82.80.110,treasurevalleytimes.com,ID,43.61,-116.29,0,200,51560,https://www.facebook.com/Treasure-Valley-Times-105773514453001/,Treasure Valley Times,,,,,,,,Metric Media,
34.236.176.60,tucsonstandard.com,AZ,32.22,-110.97,0,200,-1,https://www.facebook.com/Tucson-Standard-115829333162253/,Tucson Standard,,,,,,,,Metric Media,
34.236.176.60,utahvalleytimes.com,UT,40.1,-111.57,0,200,45594,https://www.facebook.com/Utah-Valley-Times-100191891664267,Utah Valley Times,,,,,,,,Metric Media,
3.82.80.110,washoenews.com,NV,40.56,-119.6,0,200,-1,,Washoe News,,,,,,,,Metric Media,
3.82.80.110,wastachnews.com,UT,40.36,-111,0,200,46656,https://www.facebook.com/Wastach-News-111830110482957,Wastach News,,,,,,,,Metric Media,
3.82.80.110,wcnewmexiconews.com,NM,34.52,-105.87,0,200,64168,https://www.facebook.com/WC-New-Mexico-News-124683855600758/,WC New Mexico News,,,,,,,,Metric Media,
34.236.176.60,webertimes.com,UT,41.26,-111.95,0,200,49734,https://www.facebook.com/Weber-Times-101041411577300,Weber Times,,,,,,,,Metric Media,
34.236.176.60,westarapahoenews.com,CO,39.62,-104.33,0,200,58561,https://www.facebook.com/West-Arapahoe-News-101534964861871/,West Arapahoe News,,,,,,,,Metric Media,
34.236.176.60,westslcnews.com,UT,40.76,-111.89,0,200,-1,https://www.facebook.com/West-SLC-News-108696297467436,West SLC News,,,,,,,,Metric Media,
3.82.80.110,yavapainews.com,AZ,34.65,-112.43,0,200,-1,https://www.facebook.com/Yavapai-News-115640873181490,Yavapai News,,,,,,,,Metric Media,
3.82.80.110,yellowstonetimes.com,MT,44.66,-111.1,0,200,-1,https://www.facebook.com/Yellowstone-Times-107523753999800/,Yellowstone Times,,,,,,,,Metric Media,
34.236.176.60,amestoday.com,IA,42.03,-93.63,0,200,-1,https://business.facebook.com/Ames-Today-101356211280133/?business_id=898179107217559,Ames Today,,,,,,,,Metric Media,
34.236.176.60,anokatimes.com,MN,45.2,-93.39,0,200,-1,https://business.facebook.com/Anoka-Times-103161674441007/?business_id=898179107217559,Anoka Times,,,,,,,,Metric Media,
3.82.80.110,bransontimes.com,MO,36.64,-93.22,0,200,-1,,Branson Times,,,,,,,,Metric Media,
3.82.80.110,capemonews.com,MO,37.31,-89.52,0,200,-1,,Cape News,,,,,,,,Metric Media,
34.236.176.60,cedarrapidstoday.com,IA,41.98,-91.67,0,200,-1,https://business.facebook.com/Cedar-Rapids-Today-100591341357573/?business_id=898179107217559,Cedar Rapids Today,,,,,,,,Metric Media,
3.82.80.110,centraliowatimes.com,IA,41.88,-93.1,0,200,70780,https://business.facebook.com/Central-Iowa-Times-118311509573706/?business_id=898179107217559,Central Iowa Times,,,,,,,,Metric Media,
34.236.176.60,centralmissourinews.com,MO,37.96,-91.83,0,200,-1,,Central Missouri News,,,,,,,,Metric Media,
3.82.80.110,centralndnews.com,ND,47.55,-101,0,200,45264,,Central ND News,,,,,,,,Metric Media,
3.82.80.110,centralsdnews.com,SD,43.97,-99.9,1,200,-1,https://www.facebook.com/Central-South-Dakota-News-103229951360143/,Central South Dakota News,,,,,,,,Metric Media,
3.82.80.110,centralstlnews.com,MO,38.63,-90.2,0,200,-1,,Central STL News,,,,,,,,Metric Media,
3.82.80.110,clayreporter.com,MO,39.32,-94.48,0,200,-1,,Clay Reporter,,,,,,,,Metric Media,
34.236.176.60,columbiamonews.com,MO,38.95,-92.33,0,200,-1,,Columbia News,,,,,,,,Metric Media,
34.236.176.60,cornhuskerstatenews.com,NE,41.49,-99.9,0,200,-1,,Cornhusker State News,,,,,,,,Metric Media,
34.236.176.60,dakotatimes.com,MN,43.91,-91.36,0,200,69154,https://business.facebook.com/Dakota-Times-101460081279893/?business_id=898179107217559,Dakota Times,,,,,,,,Metric Media,
34.236.176.60,desmoinessun.com,IA,41.59,-93.62,0,200,69640,https://business.facebook.com/Des-Moines-Sun-101958604552546/?business_id=898179107217559,Des Moines Sun,,,,,,,,Metric Media,
34.236.176.60,dubuquetimes.com,IA,42.5,-90.67,0,200,-1,https://business.facebook.com/Dubuque-Times-114048820002219/?business_id=898179107217559,Dubuque Times,,,,,,,,Metric Media,
3.82.80.110,eastokcnews.com,OK,35.47,-97.52,0,200,47015,https://www.facebook.com/East-OKC-News-113299213683099/,East OKC News,,,,,,,,Metric Media,
3.82.80.110,easttwincities.com,MN,44.98,-93.28,1,200,70071,https://business.facebook.com/East-Twin-Cities-102017971223826/?business_id=898179107217559,East Twin Cities,,,,,,,,Metric Media,
3.82.80.110,eastwichitatimes.com,KS,37.69,-97.33,0,200,50966,https://www.facebook.com/East-Wichita-Times-111209027239525/,East Wichita Times,,,,,,,,Metric Media,
3.82.80.110,eciowanews.com,IA,41.88,-93.1,0,200,69328,https://business.facebook.com/East-Central-Iowa-News-102928174455039/?business_id=898179107217559,East Central Iowa News,,,,,,,,Metric Media,
34.236.176.60,eckansasnews.com,KS,39.12,-94.63,0,200,-1,https://www.facebook.com/EC-Kansas-News-104741457892620/?ref=br_rs,EC Kansas News,,,,,,,,Metric Media,
3.82.80.110,ecnebraskanews.com,NE,41.49,-99.9,0,200,-1,,EC Nebraska News,,,,,,,,Metric Media,
34.236.176.60,ecoklahomanews.com,OK,35.47,-97.52,0,200,-1,https://www.facebook.com/EC-Oklahoma-News-104794367878279/,EC Oklahoma News,,,,,,,,Metric Media,
34.236.176.60,fargostandard.com,ND,46.88,-96.79,0,200,-1,,Fargo Standard,,,,,,,,Metric Media,
34.236.176.60,hawkeyereporter.com,IA,42.94,-91.95,0,200,-1,https://www.facebook.com/Hawkeye-Reporter-110638887011923/,Hawkeye Reporter,,,,,,,,Metric Media,
3.82.80.110,hutchtoday.com,KS,38.06,-97.93,0,200,53547,https://www.facebook.com/Hutch-Today-108450910850970/,Hutch Today,,,,,,,,Metric Media,
3.82.80.110,iowacitytoday.com,IA,41.66,-91.53,0,200,70017,https://www.facebook.com/Iowa-City-Today-116453419760333/,Iowa City Today,,,,,,,,Metric Media,
34.236.176.60,jeffcitynews.com,MO,38.58,-92.17,0,200,-1,,Jefferson City News,,,,,,,,Metric Media,
3.82.80.110,jeffcotimes.com,MO,38.23,-90.53,0,200,-1,,Jefferson County Times,,,,,,,,Metric Media,
34.236.176.60,jocotoday.com,KS,38.85,-94.85,0,200,-1,https://www.facebook.com/Joco-Today-114583560231003/,Joco Today,,,,,,,,Metric Media,
3.82.80.110,kcreporter.com,MO,39.1,-94.58,0,200,57495,https://www.facebook.com/KC-Reporter-101377291676982/,KC Reporter,,,,,,,,Metric Media,
3.82.80.110,lawrencereporter.com,KS,38.97,-95.24,0,200,48406,https://www.facebook.com/Lawrence-Reporter-107084280988828/,Lawrence Reporter,,,,,,,,Metric Media,
3.82.80.110,minneapolisreview.com,MN,44.98,-93.27,0,200,-1,https://business.facebook.com/Minneapolis-Review-102334997858514/?business_id=898179107217559,Minneapolis Review,,,,,,,,Metric Media,
3.82.80.110,minnesotastatewire.com,MN,46.73,-94.69,0,200,67100,https://www.facebook.com/Minnesota-State-Wire-113266370088409/,Minnesota State Wire,,,,,,,,Metric Media,
34.236.176.60,nckansasnews.com,KS,39.12,-94.63,0,200,-1,https://www.facebook.com/NC-Kansas-News-107351197629087/,NC Kansas News,,,,,,,,Metric Media,
3.82.80.110,ncminnesotanews.com,MN,46.73,-94.69,1,200,-1,https://business.facebook.com/NC-Minnesota-News-100963467997125/?business_id=898179107217559,NC Minnesota News,,,,,,,,Metric Media,
34.236.176.60,ncoklahomanews.com,OK,35.47,-97.52,0,200,-1,https://www.facebook.com/NC-Oklahoma-News-112603670419886/,NC Oklahoma News,,,,,,,,Metric Media,
34.236.176.60,ndnorthnews.com,ND,47.55,-101,0,200,-1,,ND North News,,,,,,,,Metric Media,
34.236.176.60,neiowanews.com,IA,41.88,-93.1,0,200,-1,https://www.facebook.com/NE-Iowa-News-115073833239021/,NE Iowa News,,,,,,,,Metric Media,
34.236.176.60,nekansascitynews.com,MO,39.1,-94.58,0,200,55947,,NE Kansas City News,,,,,,,,Metric Media,
34.236.176.60,nekansasnews.com,KS,39.12,-94.63,0,200,53468,https://www.facebook.com/NE-Kansas-News-101470044889889/,NE Kansas News,,,,,,,,Metric Media,
34.236.176.60,nemissourinews.com,MO,37.96,-91.83,0,200,-1,,NE Missouri News,,,,,,,,Metric Media,
3.82.80.110,nenebraskanews.com,NE,41.49,-99.9,0,200,-1,,NE Nebraska News,,,,,,,,Metric Media,
3.82.80.110,nenorthdakotanews.com,ND,47.55,-101,0,200,43836,,NE North Dakota News,,,,,,,,Metric Media,
3.82.80.110,neoklahomanews.com,OK,35.47,-97.52,0,200,-1,https://www.facebook.com/NE-Oklahoma-News-108711460814163/,NE Oklahoma News,,,,,,,,Metric Media,
34.236.176.60,nepanhandlenews.com,NE,42,-103,0,200,-1,,Nebraska Panhandle News,,,,,,,,Metric Media,
